717,43440,"Werd [Duitsland 09] bewerkt door [Peter R. Adam] , bewerkt door [Romuald Karmakar] , [Mathilde Bonnefoy] , [Andrew Bird] , [Anne Jünemann] en [Oliver Neumann] en bewerkt door [Dietmar Kraus]?"
718,43443,"Werd [Duitsland 09] bewerkt door [Oliver Neumann] , [Romuald Karmakar] , [Bettina Böhler] , [Andrew Bird] , [Mathilde Bonnefoy] , [Katja Dringenberg] en [Peter R. Adam]?"
719,43457,Werd [Live Flesh] geschreven door [Jorge Guerricaechevarría] en [Ray Loriga] en geregisseerd door de Spaanse broer of zus van [Agustín Almodóvar]?
720,43468,Was de vrouwelijke acteur van de acteur van [acteur] [acteur]?
721,43476,Was de Japanse werknemer van [Lille North of France University] [Steven Soderbergh]?
722,43479,"Werd [The Simpsons] geproduceerd door , uitvoerend geproduceerd door en geregisseerd door [Matt Groening]?"
723,43485,"Is [On the Road] uitvoerend geproduceerd door [Francis Ford Coppola], geregisseerd door [Sam Riley], geregisseerd door [Walter Salles] en geproduceerd door [Roman Coppola]?"
724,43488,"Werd [11&#39;09&quot; 01 september 11] geschreven door [Vladimir Vega] , geregisseerd door [Tom Tykwer] , [Godfrey Reggio] , [Ernest Dickerson] en [Samuel Armstrong] , en bewerkt door [Mohsen Makhmalbaf] en [Jonathan Morris]?"
725,43506,Werd [Avatar] bewerkt en geproduceerd door een Canadese broer of zus van [Mikhail Solovʹev]?
726,43507,"Werd [Metropolis] bewerkt, geschreven en geregisseerd door [Fritz Lang]?"
727,43509,"Werd [Kagemusha] geproduceerd, bewerkt, geschreven en geregisseerd door [Akira Kurosawa]?"
728,43517,"Werd [Four Rooms] geregisseerd door [Allison Anders] , onder redactie van [Elena Maganini] , [Sally Menke] , [Robert Rodriguez] en [Terry Rawlings] en geschreven door [Alexandre Rockwell] en [Quentin Tarantino]?"
729,43519,Werd [Star Wars: Episode VI – Return of the Jedi] executive geproduceerd door en bewerkt door [George Lucas]?
730,43524,"Werd het vervolg van [Spy Kids 2: The Island of Lost Dreams] geregisseerd door, bewerkt door en geproduceerd door de ouder van [Plato]?"
731,43531,"Werd [Let There Be Light] gedistribueerd door [Netflix] , gedistribueerd door [United States Army] en geproduceerd door een medewerker van [École normale supérieure] , [iTunes] en [Samuel Goldwyn Productions]?"
732,43533,Werd [Geen label gedefinieerd] geregisseerd door een kind van [The Pew Charitable Trusts]?
733,43562,"Werd [Metropolis] geregisseerd, bewerkt en geschreven door [Massimo Franciosa]?"
734,43568,Is [A Clockwork Orange] geschreven en geproduceerd door [Allan Scott]?
735,43572,"Werd [Yuppi du] geschreven door, geproduceerd door, geregisseerd door, en bewerkt door een Italiaanse echtgenote van [Claudia Mori]?"
736,43595,"Werd [Star Wars: Episode IV – A New Hope] geproduceerd, geschreven, bewerkt, uitvoerend geproduceerd en geregisseerd door [George Lucas]?"
737,43611,Werd [Master KIMs] geregisseerd door de mannelijke acteur van [Terran]?
738,43619,"Werd [The Flintstones] uitvoerend geproduceerd door [Steven Spielberg] , [William Hanna] , [Kathleen Kennedy] , [Joseph Barbera] , [David Kirschner] en [Gerald R. Molen]?"
739,43634,"Werd [Planet Earth] gedistribueerd door [Netflix] en [FandangoNow] , gedistribueerd door de ouder van [BBC Studios] en gedistribueerd door [BBC]?"
740,43645,"Werd [Star Trek] gedistribueerd door [YouTube] , [UIP-Dunafilm] , [Paramount Pictures] , [Netflix] , [iTunes] en [FandangoNow]?"
741,43729,"Werd [Nana] geproduceerd, bewerkt en geregisseerd door een Franse ouder van [Alain Renoir]?"
742,43736,"Werd [Labyrinth of Passion] geregisseerd, geproduceerd en geschreven door een Spaanse broer of zus van [Ptolemaeus X Alexander I]?"
743,43742,Was [Russische Republiek] een prequel van de prequel van [Russische Socialistische Federatieve Sovjetrepubliek]?
744,43752,Werd [Star Wars: Episode IV – A New Hope] executive geproduceerd door [Christopher Markus] en bewerkt door de ouder van [BufferBox]?
745,43780,"Werd [The Last Days] geproduceerd door [Kenneth Lipper], geregisseerd door [Martin Campbell], en uitvoerend geproduceerd door [Neil Young]?"
746,43878,"Werd [Star Wars: Episode IV – A New Hope] bewerkt, geproduceerd, geregisseerd en geproduceerd door [Jorge Guerricaechevarría]?"
747,43880,Is [The Immigrant] geproduceerd door en geredigeerd door [Henriette Groenewegen-Frankfort]?
748,43889,Werd [The Tender Enemy] geproduceerd door een Duits-Franse echtgenote van [Jay Grdina]?
749,43890,Is [Evangelion: 3.0 You Can (Not) Redo] uitvoerend geproduceerd door en geregisseerd door de echtgenote van [Moyoco Anno]?
750,43893,Werd [Bestaande] executive geproduceerd door de mannelijke echtgenoot van [Kate Capshaw] en geregisseerd door [Adam Arkin] en [Miguel Sapochnik]?
751,43929,"Werd [Star Wars: Episode IV – A New Hope] geschreven, geproduceerd, uitvoerend geproduceerd, bewerkt en geregisseerd door [Trevor Short]?"
752,43941,Werd [Absurda] geregisseerd door een mannelijke broer of zus van [Nils Tavernier]?
753,43945,"Werd [Grindhouse] geregisseerd door en geproduceerd door [Robert Rodriguez] , [Eli Roth] en [Quentin Tarantino]?"
754,43975,Is [Moonwalker] geschreven en geproduceerd door een ouder van [Paris Jackson]?
755,43983,Werd [Titanic] geschreven door en bewerkt door een echtgenoot van [Lita Grey]?
756,43988,Werd de prequel van [Twin Peaks: Fire Walk with Me] geregisseerd door [Joel Coen] en [Bernd Eichinger]?
757,43989,"Was de prequel van [Pretty Little Liars: The Perfectionists] geregisseerd door [Paul Lazarus], [Michael Goi] en [Jiří Menzel]?"
758,43992,"Was de prequel van [Star Wars: Episode VIII – The Last Jedi] bewerkt door [Jabez Olssen] en [John Gilroy], geproduceerd door [Lucasfilm], uitvoerend geproduceerd door [John Knoll] en geregisseerd door [Gareth Edwards]?"
759,43995,"Werd de prequel van [V/H/S: Viral] bewerkt door en geregisseerd door [Gareth Evans], [Paul Laverty], [Jason Eisener] en [Adam Horowitz]?"
760,44001,"Is de prequel van [ABCs of Death 2] geschreven en bewerkt door [Yoshihiro Nishimura] , [Adrián García Bogliano] , [Ernesto Díaz Espinoza] en [Yūdai Yamaguchi]?"
761,44002,"Is de prequel van [Kong: Skull Island] geschreven door [Merian C. Cooper] en [Peter Jackson], geproduceerd door [Carolynne Cunningham] en geschreven door [Philippa Boyens], [Fran Walsh] en [Edgar Wallace]?"
762,44003,"Is de prequel van [Splash] geschreven door [Brian Grazer] en [Babaloo Mandel], onder redactie van [Mike Hill] en [Daniel P. Hanley] en geschreven door [Bruce Jay Friedman]?"
763,44009,Was de Italiaanse Spaanse werknemer van [Autonome Universiteit van Barcelona] [Lionel Messi]?
764,44067,Werd [Band of Brothers] geproduceerd door een broer of zus van de werknemer van [The Tokuma Memorial Cultural Foundation for Animation]?
765,44082,Was de ouder van [Rosa Valetti] en de echtgenoot van [Dorothea van Brandenburg]?
766,44087,Was [Frederick Willem III van Hessen] &#39;s mannelijke broer of zus &#39;s echtgenoot [Wilhelm II] &#39;s broer of zus?
767,44088,Wat is de broer of zus van [Andreas von Weizsäcker]&#39;s ouder [Carl Friedrich von Weizsäcker]?
768,44090,Was de vrouwelijke broer of zus van [Mike Oldfield] de broer of zus van [Terry Oldfield]?
769,44103,Werd [Yandex] beïnvloed door een kind van [Alphabet Inc.] en beïnvloed door [Google]?
770,44110,"Werd [Kagemusha] geproduceerd door, bewerkt door en geregisseerd door een echtgenoot van [Yōko Yaguchi]?"
771,44117,Werd [Topo Gigio and the Missile War] geregisseerd door de Japanse echtgenote van [Natto Wada]?
772,44126,"Werd [The Salt of the Earth] geregisseerd door , geschreven door en uitvoerend geproduceerd door een Duitse medewerker van [Hochschule für bildende Künste Hamburg]?"
773,44128,"Werd [Teza] geregisseerd door, geschreven door, executive geproduceerd door, en geproduceerd door een medewerker van [University of California, Los Angeles] en [Howard University]?"
774,44134,Was [Pasiphaë] een broer of zus van de acteur van [femme fatale]?
775,44138,"Werd [Kagemusha] bewerkt door , geproduceerd door , geregisseerd door en geschreven door een echtgenoot van [Yōko Yaguchi]?"
776,44158,"Werd [11&#39;09&quot;11 september 11] geschreven door [Terence Fisher] en [Frank Miller] , onder redactie van [Hajime Okayasu] en [Jonathan Morris] en onder redactie van [Jay Cassidy] , [Eugene Jarecki] en [Robert Duffy]?"
777,44159,Was de ouder van de broer of zus van [Jeanne Dyris] in dienst van [The New Yorker]?
778,44165,Is [Geen label gedefinieerd] geschreven door de mannelijke acteur van [televisiepresentator]?
779,44205,Werd [I Am Self Sufficient] bewerkt en geregisseerd door een Italiaanse broer of zus van [Franco Moretti]?
780,44214,Was de echtgenote van [Vitalie Rimbaud] een ouder en broer of zus van [Arthur Rimbaud]?
781,44227,Was [Cleopatra V of VI van Egypte] de ouder en echtgenoot van [Cleopatra VI van Egypte]?
782,44250,Was [Adán Jodorowsky] een mannelijke Frans-Mexicaanse broer of zus van [Axel Jodorowsky]?
783,44262,"Werd [Duitsland 09] onder redactie van [Anne Jünemann] , geregisseerd door [Jerry Zucker] , [Fatih Akın] , [Gérard Depardieu] en [Allison Anders] , en onder redactie van [Bettina Böhler] en [Mathilde Bonnefoy]?"
784,44285,Was de echtgenote van [Sidley Austin]&#39;s werknemer [Michelle Obama]?
785,44294,Werd [Miley Cyrus] beïnvloed door de Amerikaanse vrouwelijke werknemer van [Dunkin&#39;]?
786,44442,Was de acteur van [Duke of Mantua] de mannelijke broer of zus van [Gabriella Pavarotti]?
787,44454,Werd [United Artists Corporation] opgericht door een Britse broer of zus van [Ramses II] en opgericht door [Mary Pickford]?
788,44461,"Werd [Teza] geregisseerd door, geproduceerd door, geschreven door, uitgegeven door, en uitvoerend geproduceerd door een mannelijke werknemer van [University of California, Los Angeles]?"
789,44462,"Werd [Suspension of Disbelief] geregisseerd door , geschreven door , geredigeerd door , geproduceerd door en uitvoerend geproduceerd door een mannelijke medewerker van [Peking University Library]?"
790,44463,"Werd [Teza] geregisseerd, geproduceerd, bewerkt, geschreven en uitvoerend geproduceerd door een mannelijke werknemer van [La Stampa]?"
791,44464,"Werd [Suspension of Disbelief] geredigeerd door , uitvoerend geproduceerd door , geproduceerd door , geregisseerd door en geschreven door de mannelijke werknemer van [European Graduate School]?"
792,44465,"Werd [Teza] bewerkt, uitvoerend geproduceerd, geproduceerd en geregisseerd door de mannelijke werknemer van [University of California, Los Angeles]?"
793,44466,"Werd [Suspension of Disbelief] executive geproduceerd door, geredigeerd door, geproduceerd door, geregisseerd door, en geschreven door een mannelijke werknemer van [European Graduate School]?"
794,44467,"Werd [Teza] executive geproduceerd door , geproduceerd door , geregisseerd door , geschreven door en geredigeerd door een mannelijke werknemer van [The Weinstein Company]?"
795,44468,"Werd [Suspension of Disbelief] executive geproduceerd door , geproduceerd door , geredigeerd door , geregisseerd door en geschreven door de mannelijke werknemer van [European Graduate School]?"
796,44469,"Werd [Teza] executive geproduceerd door, geproduceerd door, geschreven door, geredigeerd door en geregisseerd door de mannelijke werknemer van [University of California, Los Angeles]?"
797,44470,"Werd [Suspension of Disbelief] executive geproduceerd door , geschreven door , geredigeerd door , geregisseerd door en geproduceerd door een medewerker van [European Graduate School]?"
798,44471,"Werd [Suspension of Disbelief] executive geproduceerd door, geschreven door, geproduceerd door, geregisseerd door, en geredigeerd door de mannelijke werknemer van [University of Manchester]?"
799,44472,"Werd [Teza] executive geproduceerd, geproduceerd, geregisseerd, geschreven en bewerkt door de mannelijke werknemer van [University of California, Los Angeles]?"
800,44473,"Werd [Teza] executive geproduceerd, geproduceerd, bewerkt, geschreven en geregisseerd door een medewerker van [Waterloo Maple]?"
801,44475,"Werd [Suspension of Disbelief] geproduceerd door , geregisseerd door , geschreven door , geredigeerd door en uitvoerend geproduceerd door een medewerker van [European Graduate School]?"
802,44476,"Werd [Teza] geproduceerd door, geregisseerd door, geschreven door, executive geproduceerd door, en geredigeerd door de mannelijke werknemer van [Valve Corporation]?"
803,44477,"Werd [Teza] geproduceerd door, geschreven door, geredigeerd door, uitvoerend geproduceerd door en geregisseerd door een medewerker van [Stockholm University]?"
804,44479,"Is [Suspension of Disbelief] geschreven door , geregisseerd door , geproduceerd door , geredigeerd door en uitvoerend geproduceerd door een medewerker van [European Graduate School]?"
805,44480,"Werd [Suspension of Disbelief] geschreven door, geredigeerd door, geproduceerd door, geregisseerd door, en uitvoerend geproduceerd door de mannelijke werknemer van [Toei Animation]?"
806,44482,"Werd [Suspension of Disbelief] geschreven door , executive geproduceerd door , geredigeerd door en geproduceerd door de mannelijke werknemer van [European Graduate School]?"
807,44483,"Werd [Suspension of Disbelief] geschreven, geproduceerd, geproduceerd, geregisseerd en geredigeerd door een medewerker van [University of Guelph]?"
808,44512,"Werd [Harry Potter en de Geheime Kamer] uitvoerend geproduceerd door [Mark Radcliffe] , geschreven door [JK Rowling] , geproduceerd door [David Heyman] en uitvoerend geproduceerd door [Chris Columbus] en [David Barron]?"
809,44558,"Werd [Mala Noche] bewerkt, geregisseerd, geproduceerd en geschreven door [Antonio Pietrangeli]?"
810,44568,"Werd [The X-Files] geproduceerd door [20th Century Fox Television] , uitvoerend geproduceerd door [Matthew Vaughn] en [Glen Morgan] , en uitvoerend geproduceerd door [Kim Manners] , [Chris Carter] en [Isao Takahata]?"
811,44577,Was de broer of zus van [Gaius Julius Caesar Germanicus Major] de broer of zus van [Angelica Michibata]?
812,44582,"Was de mannelijke broer of zus van [Alois Hitler, Jr.] [Fuwa-naishinnō]?"
813,44584,Was [Ptolemaeus XIII Theos Philopator] [Ptolemaeus Philadelphus] de echtgenote en broer of zus van de vrouwelijke ouder?
814,44585,Was de mannelijke echtgenoot van [Themis] de echtgenoot en broer of zus van [Hera]?
815,44605,"Werd [True Lies] geregisseerd door de Canadese broer of zus van [John David Cameron], geschreven door [Simon Michaël] en geredigeerd door [James Cameron] en [Richard A. Harris]?"
816,44606,"Werd de prequel van [The Gruffalo&#39;s Child] gedistribueerd door [BBC] , [ADS Service] en [Netflix]?"
817,44611,Werd [The Hitchhiker&#39;s Guide to the Galaxy] executive geproduceerd door een medewerker van [BBC]?
818,44622,"Werd [Airplane!] geschreven, geregisseerd en geproduceerd door [Jim Abrahams], [David Zucker] en [Jerry Zucker]?"
819,44627,Was [Louise der Nederlanden] [Karel XV van Zweden] de Nederlandse echtgenote?
820,44634,"Werd [Kagemusha] geproduceerd, geschreven en uitvoerend geproduceerd door [Akira Kurosawa]?"
821,44638,"Werd [Opgevoed door Wolves] uitvoerend geproduceerd door de echtgenoot van [Jake Scott]&#39;s ouders, onder redactie van [Michael Ruscio], geschreven door [Heather Bellson] en geregisseerd door [James Hawes]?"
822,44641,Was de Italiaanse Duitse ouder van [Eva Klotz] [Georg Klotz]?
823,44642,Was [Laura Gemser] een Italiaans Nederlandse echtgenote van [Gabriele Tinti]?
824,44645,Was [Don Gummer] een mannelijke echtgenoot van [Meryl Streep]?
825,44696,Werd [Google+] opgericht door [Google] en opgericht door het kind van [Alphabet Inc.]?
826,44698,Werd de werknemer van [Bauhaus] beïnvloed door [Claude Monet]?
827,44707,Was [Berthe Krull]&#39;s Frans-Nederlandse broer of zus [Germaine Krull]?
828,44715,"Werd [Pom Poko] executive geproduceerd door de Japanse werknemer van [Pathé], geproduceerd door [Toshio Suzuki] en geredigeerd door [Takeshi Seyama]?"
829,44716,"Werd [Brink!] executive geproduceerd door een medewerker van [L&#39;Express (Neuchâtel)] en [Salomon Brothers] , onder redactie van [Erik Whitmyre] en [Lee Haxall] , en geschreven door [Joan Blackman]?"
830,44724,Was de echtgenote van [John Lennon] de echtgenote van [Toshi Ichiyanagi]?
831,44737,"Was [The Sorcerer&#39;s Apprentice] geschreven door [Neil Young] en [Rowan Atkinson], uitvoerend geproduceerd door [Nicolas Cage], [Chad Oman], [Norman Golightly] en [Barry H. Waldman] en geregisseerd door [Terry Gilliam ]?"
832,44738,"Werd [Harry Potter en de Geheime Kamer] geschreven door [Steve Kloves], uitvoerend geproduceerd door [Chris Columbus], uitvoerend geproduceerd door [Michael Barnathan] en uitvoerend geproduceerd door [David Barron]?"
833,44739,"Werd [Smallville] geschreven door en uitvoerend geproduceerd door [Brian Wayne Peterson] , [Miles Millar] , [Kelly Souders] en [Aaron Kandell]?"
834,44746,"Werd [The X-Files] uitvoerend geproduceerd door [Vince Gilligan] , [David Greenwalt] en [Chris Carter] , uitvoerend geproduceerd door [Kim Manners] en uitvoerend geproduceerd door [Michelle MacLaren] en [James Wong]?"
835,44757,Werd [The Beatles] beïnvloed door een Amerikaanse echtgenote van [Priscilla Presley] en beïnvloed door [Elvis Presley] en [Ludwig van Beethoven]?
836,44770,Was [FW Woolworth Company] een kind van een echtgenoot van [Jennie Creighton]?
837,44774,Was [Margo Glantz] een Mexicaanse werknemer van [Montclair State University] en [National Autonomous University of Mexico]?
838,44775,Was [Lionel Messi] Italiaans?
839,44788,Was het kind van de werknemer van [Pierre Nanterme] [Avanade]?
840,44820,"Was [Antonio Domínguez Ortiz] een Spaanse werknemer van [IES Beatriz Galindo] , [University of Granada] , [University of California] , [Menéndez Pelayo International University] , [University of Seville] en [University of Madrid]?"
841,44823,Werd [Henrik Ibsen] beïnvloed door de ouder en broer van [getchu.com] en beïnvloed door [Jens Peter Jacobsen] en [Søren Kierkegaard]?
842,44824,Werd [Henrik Ibsen] beïnvloed door de ouder en broer van [Eileithyia]?
843,44825,Werd [Knut Hamsun] beïnvloed door de ouder en broer van [Gerhard VI] en beïnvloed door [Fjodor Dostojevski]?
844,44826,Werd [Henrik Ibsen] beïnvloed door de broer en ouder van [Greta Strindberg]?
845,44828,Werd [Knut Hamsun] beïnvloed door [Friedrich Nietzsche] en [Fjodor Dostojevski] en beïnvloed door de ouder en broer van [Greta Strindberg]?
846,44829,Werd [Knut Hamsun] beïnvloed door [Fjodor Dostojevski] en [Lord Byron] en beïnvloed door [Greta Strindberg]&#39;s broer en ouder?
847,44830,Werd [Knut Hamsun] beïnvloed door [Fjodor Dostojevski] en beïnvloed door de ouder en broer van [Greta Strindberg]?
848,44831,Werd [Henrik Ibsen] beïnvloed door [Theo van Gogh]s broer en ouder en beïnvloed door [Jens Peter Jacobsen] en [Søren Kierkegaard]?
849,44832,"Werd [Knut Hamsun] beïnvloed door de ouder en broer van [Greta Strindberg], beïnvloed door [Fjodor Dostojevski] en beïnvloed door [Lord Byron]?"
850,44833,Werd [Knut Hamsun] beïnvloed door [Fjodor Dostojevski] en beïnvloed door [Greta Strindberg]&#39;s broer en ouder?
851,44834,Werd [Knut Hamsun] beïnvloed door [Fjodor Dostojevski] en beïnvloed door een ouder en broer of zus van [Greta Strindberg]?
852,44835,Werd [Yukio Mishima] beïnvloed door de broer en ouder van [Greta Strindberg] en beïnvloed door [Murasaki Shikibu]?
853,44836,Werd [Knut Hamsun] beïnvloed door een ouder en broer of zus van [Greta Strindberg] en beïnvloed door [Fjodor Dostojevski]?
854,44838,Werd [Knut Hamsun] beïnvloed door een broer of zus en ouder van [Greta Strindberg] en beïnvloed door [Fjodor Dostojevski]?
855,44839,Werd [Henrik Ibsen] beïnvloed door een broer of zus en ouder van [Greta Strindberg]?
856,44843,Was [Renata Tebaldi] een Italiaanse acteur van [Mario Cavaradossi]?
857,44853,Was [Miranda Otto] een acteur van de vrouwelijke echtgenoot van [Emma Heming Willis]?
858,44871,Was [Alex Phillips] [Alex Phillips Jr.]&#39;s Canadees-Mexicaanse ouder?
859,44872,Was [Alex Santana] [Marceline Loridan-Ivens]&#39;s mannelijke Mexicaans-Canadese echtgenote?
860,44875,Was [Alex Phillips] een Canadees-Mexicaanse ouder van [Alex Phillips Jr.]?
861,44876,Was [Alex Phillips] een Canadese mannelijke Mexicaanse ouder van [Alex Phillips Jr.]?
862,44877,Was [Vitola] een Mexicaans-Canadese ouder van [Humberto Elizondo]?
863,44885,"Werd de mannelijke broer of zus van [Andrey Dostoyevsky] beïnvloed door [Alexander Pushkin] en [ETA Hoffmann] en beïnvloed door [Victor Hugo], [George Sand] en [William Shakespeare]?"
864,44887,Was [Julius Oppert] een Duitse mannelijke Franse broer of zus van [Nadia Benois]?
865,44898,Was [Max Aub] [Nino Manfredi]&#39;s Mexicaanse mannelijke Franse echtgenoot?
866,44906,"Werd [Invictus] bewerkt door [Joel Cox] , geregisseerd door [Clint Eastwood] , bewerkt door [Gary D. Roach] en uitvoerend geproduceerd door [Morgan Freeman] en [Roger Birnbaum]?"
867,44926,Werd de echtgenote van [Liam Hemsworth] beïnvloed door [Elvis Presley] en [OneRepublic]?
868,44930,Werd de ouder van [Solange Dudevant-Sand] beïnvloed door [William Shakespeare] en [Aristoteles]?
869,44931,"Was [Mario Vargas Llosa] een Spaanse werknemer van [King&#39;s College London] , [Jagiellonian University] , [Geen label gedefinieerd] , [Black Mountain College] en [Department of Health]?"
870,44959,Was de Spaanse broer of zus van [Karel II van Spanje] [Maria Theresa van Spanje]?
871,44981,"Was de werknemer van [University of California, Berkeley] een echtgenote van [Wang Guangfu]?"
872,44983,Was de ouder van het kind van [John de Mol sr.] [RTL Group] de Nederlandse werknemer?
873,44984,Was de ouder van de Duits-Nederlandse werknemer van [Gustav Veit] [Universiteit Halle-Wittenberg]?
874,44985,Was de broer of zus van [Ptolemaeus IX Lathyros] een broer of zus van [Ptolemaeus X Alexander I]?
875,44995,Was de echtgenote van de Mexicaanse mannelijke Canadese ouder van [Jane Carrey] [Jackson Santana]?
876,45000,Was de Duitse mannelijke Amerikaanse broer van [Patrick McEnroe] [John McEnroe]?
877,45021,Was de vrouwelijke broer of zus van de acteur van [televisiepresentator] [Maria Theresa van Spanje]?
878,45034,"Werd [Tummy Trouble] uitvoerend geproduceerd door [Kathleen Kennedy] en [Frank Marshall] , geregisseerd door [Rob Minkoff] , geproduceerd door [Walt Disney Pictures] en uitvoerend geproduceerd door [Steven Spielberg]?"
879,45061,Werd [Believe] uitvoerend geproduceerd door [Stu Krieger] en geregisseerd door een Mexicaanse broer of zus van [Johann Sebastian Bach]?
880,45073,"Werd [Pygmalion] geregisseerd door [Anthony Asquith] en [Leslie Howard], onder redactie van [David Lean] en geschreven door de Britse broer of zus van [Lucinda Frances Shaw]?"
881,45077,"Werd [Raised by Wolves] geregisseerd door [Niels Arden Oplev] , [John Lennon] en [Snoop Dogg] , uitvoerend geproduceerd door een broer of zus van [Tony Scott] en bewerkt door [Michael Ruscio]?"
882,45083,Werd [Geen label gedefinieerd] bewerkt door [Anker Sørensen] en [Aage Wiltrup] en geregisseerd door een ouder van [Steen Stig Lommer]?
883,45091,"Werd [Mishima: A Life in Four Chapters] bewerkt door [Tomoyo Ōshima] , [Michael Chandler] en [Michael Chandler] , geproduceerd door [Tom Luddy] en uitvoerend geproduceerd door de broer of zus van [August Coppola]?"
884,45092,"Werd [Bestaande] bewerkt door [Sidney Wolinsky], uitvoerend geproduceerd door de broer of zus van [Anne Spielberg], en geregisseerd door [Allen Coulter], [Adam Arkin] en [Holly Dale]?"
885,45095,"Werd [Beyond the Clouds] bewerkt door [Michelangelo Antonioni] , bewerkt door [Claudio Di Mauro] , bewerkt door [Peter Przygodda] en geproduceerd door [Road Movies Filmproduktion]?"
886,45099,"Was [Prince of Persia: The Sands of Time] uitvoerend geproduceerd door [Patrick McCormick] , [John August] en [Chad Oman] , geproduceerd door [Jerry Bruckheimer] en geredigeerd door [Martin Walsh], [Mick Audsley] , en [Michael Kahn]?"
887,45113,Werd [Hanging Up] executive geproduceerd door en geschreven door de vrouwelijke broer of zus van [Lee Starkey]&#39;s ouder?
888,45130,Werd het vervolg op het vervolg van [Armour of God] geproduceerd en geregisseerd door [Jackie Chan]?
889,45136,Was [Marcus Gallius] ouder van een echtgenoot van [prinses Sophie der Nederlanden]?
890,45154,Werd [Yandex] beïnvloed door het kind van [Alphabet Inc.] en beïnvloed door [Google]?
891,45163,Werd [Geen label gedefinieerd] opgericht door de Duitse vrouwelijke werknemer van [Geen label gedefinieerd]?
892,45166,Werd [Warner Bros.] opgericht door de Canadese broer of zus van [Sam Warner] en opgericht door [Harry Warner] en [Jack Warner]?
893,45180,Was [Ixtlilxochitl I] [Caterina Bueno]&#39;s Mexicaanse ouder de ouder?
894,45189,"Werd [Stop for Bud] geproduceerd, geregisseerd en gemonteerd door [Jørgen Leth] en [Jens Jørgen Thorsen]?"
895,45218,Was de broer of zus van [Semen Semkovski] [Olga Kameneva] de Mexicaanse broer of zus?
896,45223,Was de Chinese broer of zus van [Yuka Murofushi] [Zhang Yihe]?
897,45225,"Was [FW Woolworth Company] een kind van de echtgenote van [Prince Louis, Duke of Nemours]?"
898,45267,Is [Wikibooks] opgericht door een ouder van [Mike Havenaar] en opgericht door een echtgenoot van [Judith Henderson]?
899,45305,Was [Karen Praxel] een vrouwelijke Amerikaanse echtgenoot van een broer of zus van [Tom Hanks]?
900,45344,Werd [The Sacrifice] bewerkt door de medewerker van [Mosfilm]?
901,45355,"Is [You Will&#39;t Have Elzas-Lorraine] geschreven door een medewerker van [RMC] , [RFM] en [Europe 1]?"
902,45372,Was de Franse werknemer van [Sorbonne] in dienst van [Curie Institute] en [Universiteit van Parijs]?
903,45435,Werd [Y tu mamá también] bewerkt door de ouder van [Galileo National Telescope] en geschreven door een Mexicaanse broer of zus van [Johan Haanstra]?
904,45437,Was [Aschwin Wildeboer] een Spaans-Nederlandse broer of zus van [Olaf Wildeboer]?
905,45439,Was de broer of zus van [George W. Bush] de broer of zus van [Jeb Bush]?
906,45474,Werd [The Beatles: Get Back] geregisseerd door de mannelijke echtgenoot van [Fran Walsh]?
907,45485,"Werd [Gravity] geregisseerd, bewerkt en geproduceerd door een Mexicaanse broer of zus van [Olivia de Havilland]?"
908,45487,Werd [En je moeder ook] bewerkt door en geregisseerd door de Mexicaanse broer of zus van [Carlos Cuarón]?
909,45490,"Werd [Gravity] bewerkt, geproduceerd en geschreven door de Mexicaanse broer of zus van [Carlos Cuarón]?"
910,45493,Werd [En je moeder ook] geschreven en geredigeerd door een Mexicaanse broer of zus van [Carlos Cuarón]?
911,45497,Is het vervolg van [The King&#39;s Demons] geschreven door de broer of zus van [Claës Palme]?
912,45501,"Is [The Family of Chimps] geschreven door , geregisseerd door en geredigeerd door een Nederlandse broer of zus van [Frederica van Hanover]?"
913,45509,"Werd [Sense and Sensibility] geregisseerd door [Ang Lee], uitvoerend geproduceerd door [Sydney Pollack] en geschreven door [Sophie Thompson]&#39;s Britse broer of zus?"
914,45510,Werd [Boardwalk Empire] executive geproduceerd door [Martin Scorsese] en executive geproduceerd door de werknemer van [New York University]?
915,45526,Werd [Halo: Reach] gedistribueerd door [Juan Luis Buñuel] en gedistribueerd door een kind van [L&#39;Express (Neuchâtel)]?
916,45529,"Werd [Duitsland, jaar nul] geschreven door [Carlo Lizzani] en [Roberto Rossellini], uitvoerend geproduceerd door [Alfredo Guarini] en geregisseerd door de ouder van de Zweedse broer of zus van [Pia Lindström]?"
917,45534,Was [Geen label gedefinieerd] [Geen label gedefinieerd] de vrouwelijke acteur van de acteur?
918,45538,Was [Jonathan Evans-Jones] [Geen label gedefinieerd] de acteur van de werknemer?
919,45544,Werd de Spaanse broer of zus van [Luis Labordeta Subías] beïnvloed door [Georges Brassens] en [Jacques Brel]?
920,45557,Was de broer of zus van [Keizer Taizong van Jin] de ouder van [Wanyan Zonggan]?
921,45606,Werd de Italiaanse ouder van [Andrea Salvati] beïnvloed door [Claude Monet]?
922,45618,Was [Wilhelmina Charlotta van Hessen-Kassel] [Sophie Charlotte van Hessen-Kassel] de Duitse vrouwelijke broer of zus van [Sophie Charlotte van Hessen-Kassel]?
923,45698,"Was [Carlos Fuentes] een Mexicaanse werknemer van [Harvard University] , [Princeton University] , [University of Pennsylvania] , [Brown University] en [Columbia University]?"
924,45766,Was de echtgenoot van [Antonio Machado]&#39;s Mexicaans-Spaanse broer of zus [Eulalia Cáceres]?
